Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer,Remark
32.52691907,0.529290262,100.4871085,7.379137913,69.21520834,137.4267988,131.3409766,1.086217582,Neutral Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
32.58666553,0.227436131,104.2544233,7.027840356,70.00845347,138.2393346,96.07081156,1.152922774,Neutral Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
18.89744483,0.67835026,108.7025672,6.224111538,86.96971052,55.55453189,72.2909278,0.526098463,Acidic Soil,apple,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
21.68890123,0.82612345,223.10012345,7.90123456,50.12345678,35.45678901,58.12345678,2.14789012,Alkaline Soil,berseem clover,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.24310282,0.608199026,73.39913079,8.82843282,55.76164893,141.1450291,141.9905469,0.559782437,Loamy Soil,Lentil,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
17.76857045,0.701471515,47.85241948,6.155207431,54.30843269,50.57324611,49.24144459,0.382580305,Acidic Soil,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
25.54517441,0.668490869,37.40427468,4.456507747,52.46742599,32.85643686,39.21905716,1.790975859,Acidic Soil,Moth Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
50.17984508,0.789306942,58.64326765,6.235057082,60.68136155,49.5362155,45.60796986,1.485214176,Peaty Soil,grapes,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
42.88984214,0.630477406,39.97201983,6.166785807,52.70154468,32.47223638,64.08452761,2.300586537,Acidic Soil,millet,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.93354759,0.648429017,81.32812076,6.139806177,56.79418025,-37.64973873,52.37500013,1.589290775,Peaty Soil,Tobacco,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.19234567,0.88634567,243.21123456,8.50456789,45.12345678,29.12345678,49.45678901,1.80456789,Alkaline Soil,berseem clover,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
18.84266474,0.405510354,108.0220955,6.157794936,63.86793138,60.79967893,54.33133532,2.168816903,Acidic Soil,apple,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.96791528,0.694926457,72.99033552,6.143096296,60.82277952,44.09356773,56.07148501,2.448915749,Peaty Soil,grapes,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.02634913,0.708964629,70.92833828,6.828464791,55.35095952,177.3144812,61.02211792,1.063888715,Loamy Soil,Chickpea,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
35.79181753,0.527548122,105.906213,5.937075015,59.18573094,35.91291475,47.26949561,0.791208333,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.84421954,0.577088647,153.6898894,6.994472908,62.50809048,139.803096,146.2137338,1.707779102,Neutral Soil,Coffee,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
19.13823808,0.775333727,19.47587986,6.300432431,50.77777064,34.79148374,37.98798236,2.152779923,Peaty Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
30.20168466,0.541432289,161.4194605,5.957467026,70.32123844,63.67603556,51.02782765,2.362647797,Acidic Soil,Coconut,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
18.91914307,0.452882871,66.91486523,6.145872466,58.35226987,56.59935959,54.95719807,1.508237657,Acidic Soil,maize,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.69003314,0.616370827,114.2035796,5.69416844,63.66065355,46.01365485,40.75990238,2.043600539,Acidic Soil,banana,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.30791344,0.972361206,250.2530118,7.502741611,80.8092028,68.07111668,-20.50910839,1.194465234,Peaty Soil,rice,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
23.44324096,0.678938275,168.7254412,6.533171053,65.0339933,177.3144812,83.08491222,1.398615172,Loamy Soil,Coffee,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
50.17984508,0.63800012,26.58278851,8.123315658,52.38645192,52.41826357,35.15287909,0.604135334,Alkaline Soil,Moth Beans,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
30.35181067,0.227436131,148.4028732,6.375015023,66.54414957,59.83416258,70.76121117,2.034351001,Acidic Soil,Ground Nut,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.09270449,0.77010874,190.9858333,6.799170254,66.82339987,118.51604,127.0699501,0.923261045,Loamy Soil,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
21.69956887,0.61809069,96.33602236,5.755441783,53.08065397,24.59445394,52.83435138,1.395827419,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.64167783,0.605762247,69.47155993,7.143891187,57.99710841,135.1301545,121.0299404,0.903403754,Loamy Soil,watermelon,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
31.60353736,0.408118492,82.54007872,6.843218277,59.11051676,96.52508817,95.72206816,1.554505413,Neutral Soil,mango,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.26192979,0.519142051,106.90115,6.181134337,65.00037546,54.37806947,49.80235721,2.382371246,Acidic Soil,apple,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
36.65694929,0.494392601,57.92137265,6.200863768,60.39682762,55.77822365,49.60171505,2.251833163,Acidic Soil,grapes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
24.6082868,0.360737179,109.3938383,6.105624667,60.51694695,61.24117235,56.26291432,0.75692084,Acidic Soil,apple,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
15.16234567,0.61745678,90.00877226,5.20456789,46.78901234,37.45678901,46.78901234,0.96789012,Acidic Soil,potatoes,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
24.57692633,0.631134677,111.4463762,6.90723265,55.70581888,-37.64973873,107.0524345,2.126328496,Loamy Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.40972745,0.569583956,57.11233214,7.149268989,57.56695141,151.9754455,150.6610375,1.544178225,Loamy Soil,Black gram,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
33.79351252,0.42786373,62.39130451,6.099363001,57.34166633,53.41011765,46.8402522,1.157717105,Acidic Soil,grapes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.42644671,0.588125698,157.1036472,5.987575567,52.6104542,19.03944001,50.37724722,1.323238472,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.49998883,0.786072194,129.5937062,6.084727877,59.12590438,62.77347415,60.28282574,1.84739717,Peaty Soil,Pigeon Peas,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
19.70890123,0.72390123,125.12521754,6.70789012,75.45678901,65.12345678,55.45678901,1.58789012,Neutral Soil,potatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
25.10114282,0.709772665,125.9707567,5.885596261,64.03554636,56.97904481,59.19087839,2.483068745,Peaty Soil,apple,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
16.17207447,0.501931315,38.48459564,6.197134147,51.07692958,36.69263235,48.53870651,2.286538489,Acidic Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
19.48969593,0.68337826,63.34794063,6.132251949,52.63912257,48.06078289,53.09360442,2.062673385,Acidic Soil,Tobacco,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
21.26511217,0.398885799,101.0928727,5.689352033,62.91123278,50.95168508,56.67137838,1.951320489,Acidic Soil,pomegranate,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
54.74308045,0.46355059,182.1727126,5.784222388,72.54665465,47.51504315,60.32281434,1.556119137,Acidic Soil,Adzuki Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
27.56986311,0.432733006,41.16880556,6.729139077,54.84669476,145.0767418,52.62292411,2.231703857,Neutral Soil,Mung Bean,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
18.21579724,0.746186221,125.3647233,6.14927995,63.06677324,67.85792953,52.18973331,0.960895457,Acidic Soil,pomegranate,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
18.91267888,0.702803892,152.7313039,5.794314884,54.75312283,34.00833,49.73100003,0.476551083,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.58425585,0.588251995,63.52042745,6.233086314,57.0419895,45.66434228,48.92568369,2.271384677,Acidic Soil,Cotton,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.35267701,0.589526901,116.1951491,5.933667929,61.88805602,71.57117506,57.58041402,0.688686846,Acidic Soil,apple,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
22.34953017,0.6290184,134.7093953,6.085552127,62.1287586,46.4851509,60.98474546,1.741098508,Acidic Soil,apple,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
27.26100175,0.778839494,122.6082642,5.641012217,67.42293997,58.81789532,56.5844504,1.997249623,Peaty Soil,banana,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
30.52258571,0.779530658,-85.70959335,7.137185698,86.96971052,79.74255861,87.47931797,1.736736196,Loamy Soil,Pigeon Peas,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
24.22641846,0.49839483,209.1491745,4.509646766,63.4180674,39.45948997,54.78283365,1.902716984,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.8059126,0.692348009,122.900252,6.133523478,50.6525833,23.53543546,50.17732134,2.521278631,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.83737987,0.509690278,43.29417833,7.29657129,51.67288037,111.5774156,67.84942934,0.635279088,Neutral Soil,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
